sample	AA	BB	CC	DD	EE	FF	GG	HH	II	JJ	KK	LL	MM	NN	OO	PP	QQ	RR	SS
MAGIC.482	1.73623062851936e-07	1.12060276509281e-07	9.37712263495524e-08	1.1210091946252e-07	1.1272347108668e-07	1.12722213234042e-07	1.12178025176725e-07	2.24962819848291e-08	1.12065280843557e-07	0.999997375307423	1.12723470834833e-07	5.33435423291413e-07	9.37712226975065e-08	1.11903706808314e-07	1.12065280311189e-07	9.37712302347988e-08	3.46627119359771e-07	1.32972603264745e-07	1.23681761426715e-07
MAGIC.483	3.71081683209735e-11	2.04300806315546e-08	2.03585224201593e-08	7.89062423000653e-08	2.75638295378266e-08	2.7563830715456e-08	2.73643553232363e-08	0.999999501055687	2.74711195310244e-08	1.84815784987175e-08	2.75638295462422e-08	1.85882230123751e-08	2.03585224201724e-08	2.05096589182752e-08	2.74711229625373e-08	2.03585226686877e-08	1.84810627926712e-08	7.88626144030736e-08	1.85740888514535e-08
MAGIC.484	1.86069809995467e-10	1.02446133847991e-07	1.03516373156783e-07	5.50725881010638e-07	1.3943694500537e-07	1.38508986535707e-07	1.372189417177e-07	7.93830313113425e-08	1.39283655769047e-07	1.1036706619037e-07	1.3843912080696e-07	9.31977124908155e-08	1.02773264634962e-07	1.02714300187979e-07	1.37656711728909e-07	1.02773264637462e-07	1.10570220785923e-07	0.99999761789587	9.2906449754927e-08
MAGIC.485	3.30616031596063e-10	9.26801055349118e-08	7.75858382590306e-08	9.30068870390109e-08	9.27126901464402e-08	9.27126931612269e-08	9.3419636942315e-08	1.85559398204653e-08	9.2711761606863e-08	2.78005003402048e-07	9.27127962084727e-08	1.64501320333343e-07	7.75858384708111e-08	9.25879434398895e-08	9.27119746679637e-08	7.75872251623886e-08	0.999998258061336	1.10225057167045e-07	1.02305339225545e-07
MAGIC.486	2.22481116817958e-10	1.22490699955465e-07	8.75054743387203e-08	1.64330472052459e-07	1.05469143201092e-06	5.05502537911139e-07	1.96426311482475e-07	2.78042680567626e-08	0.999995051537845	9.35010415677949e-08	4.61630863254822e-07	2.85605111835697e-07	8.67619853500456e-08	2.57059302250739e-07	1.10876474817806e-06	8.67619853500432e-08	9.35008867277997e-08	1.40263447872842e-07	1.7563910400716e-07
MAGIC.487	2.43804453904778e-10	1.10260130722968e-07	7.80247217711306e-08	1.10148102451824e-07	1.74107933031792e-07	1.74733210451771e-07	1.10148124359233e-07	1.86868042829629e-08	1.74109673916101e-07	1.02543120267371e-07	1.74056141755315e-07	1.93055956823648e-07	7.80246178511599e-08	1.74239463382029e-07	1.74059476238056e-07	7.80246178864468e-08	1.02542637468946e-07	9.29695416430577e-08	0.999997880021921
MAGIC.488	1.86078360465282e-10	1.02448728300165e-07	1.03518971862337e-07	5.56486187698783e-07	1.4048671286311e-07	1.38521473853747e-07	1.37224616631715e-07	7.98796860679022e-08	1.39287440643339e-07	1.10369837692827e-07	1.39490279253565e-07	9.32000607863446e-08	1.027758446853e-07	1.02716878740247e-07	1.37660448478132e-07	1.02775844684041e-07	1.10572971634712e-07	0.999997609489179	9.29087605675511e-08
MAGIC.489	1.63084497844872e-09	9.29129497472185e-08	7.77490193636026e-08	9.29465866741056e-08	9.33697746255306e-08	9.33697707714987e-08	9.3000695030322e-08	1.85956584567342e-08	9.29078555355472e-08	0.999998022844569	9.33697744246287e-08	3.95190513942428e-07	7.77490193631872e-08	9.27832996052115e-08	9.29078556778808e-08	7.77490204148943e-08	2.78140044681679e-07	1.10250087783543e-07	1.02532659741474e-07
MAGIC.49	2.24549059990136e-10	1.23628783927108e-07	8.77691919214954e-08	1.66664437060277e-07	6.99072161725824e-07	1.49177754157499e-06	1.98584727250296e-07	2.80345428708775e-08	1.67624516692123e-06	9.43395940116422e-08	1.68594057465689e-06	8.62694155031324e-07	8.90639772411088e-08	3.59828240327166e-07	0.999991934333535	8.86657742232785e-08	9.43424006346763e-08	1.40274984883332e-07	1.78515663841076e-07
MAGIC.490	2.25649949542791e-10	1.25646181462659e-07	8.92734364256154e-08	1.67985706267021e-07	0.999988819586888	2.51174893057348e-06	1.99125088910109e-07	2.80952702418531e-08	1.06212499404391e-06	9.44991712917856e-08	5.29789773428198e-06	2.94351387693606e-07	8.72520902533208e-08	2.58785185655299e-07	4.63935842944776e-07	8.72520944410731e-08	9.40270137095695e-08	1.41468871750593e-07	1.76718464093044e-07
MAGIC.491	1.74696609743859e-10	1.4135922141614e-07	0.999981713723946	8.71272460507983e-08	5.11844056108178e-07	8.78918542312992e-08	8.78359110142583e-08	2.07659380713505e-08	8.91651923746634e-08	8.71730761782176e-08	8.7789469091728e-08	8.78952908481226e-08	8.50293726153545e-06	1.4157323811423e-07	8.7783054127934e-08	6.88342344226514e-06	8.75720291676136e-08	1.15387557662742e-06	1.40089503315376e-07
MAGIC.492	2.22481116817957e-10	1.22490699955465e-07	8.75054743387203e-08	1.64330472052457e-07	1.05469143201091e-06	5.05502537911138e-07	1.96426311482473e-07	2.78042680567625e-08	0.999995051537849	9.35010415677939e-08	4.61630863254813e-07	2.85605111835695e-07	8.67619853500453e-08	2.57059302250738e-07	1.10876474817804e-06	8.67619853500422e-08	9.35008867277994e-08	1.40263447872841e-07	1.75639104007159e-07
MAGIC.493	0.99999999346517	3.50726121551969e-10	1.561349086181e-10	3.1370749043178e-10	2.23120903857328e-10	2.23128068851359e-10	3.1380012694499e-10	3.73958845712219e-11	2.21267406837542e-10	1.63731980677926e-09	2.2312069020642e-10	1.3176096803112e-09	1.56134908194073e-10	2.20969403704e-10	2.21267169067739e-10	1.56134908194092e-10	3.3232098770574e-10	1.86457274122896e-10	2.44215016374312e-10
MAGIC.494	2.62935813069787e-07	0.000146408241674549	0.000476393620289782	0.000195385040722602	0.580017092393662	0.00114145421874407	0.000231713897341882	4.60906559184643e-05	0.00023190131237445	0.000130708796372769	0.0026436232521914	0.000133766803749725	0.412640929071755	0.000144068192839264	0.000232068311343647	0.00109581162407706	0.000130055152038032	0.000232113016776129	0.000130153462314601
MAGIC.495	7.1751779866013e-09	4.10364710990572e-06	9.08342679486303e-06	5.46708099855736e-06	0.90860685891885	0.0442544717772755	6.36406940190469e-06	7.54177239076566e-07	0.00301040616646737	2.71906934166414e-06	0.0428557100332515	0.00118118452484558	2.33115145895511e-06	1.03114991339015e-05	2.93758266966142e-05	2.33111567726453e-06	2.70495852877085e-06	9.15639474523295e-06	6.65898700991832e-06
MAGIC.496	4.49697766674649e-10	2.53344365950284e-07	1.77740337801027e-07	3.42004376924536e-07	0.998824475238703	6.97362670733123e-06	3.9772096655691e-07	5.6003021717579e-08	2.11991959398964e-06	1.88094899846187e-07	0.00116180229483842	6.02192597156512e-07	1.73715907176852e-07	5.1521214565603e-07	9.25978900243616e-07	1.73714839832524e-07	1.87136358865166e-07	2.83902892161418e-07	3.51708850820115e-07
MAGIC.497	3.30616031596064e-10	9.26801055349121e-08	7.75858382590309e-08	9.30068870390105e-08	9.27126901464399e-08	9.27126931612266e-08	9.3419636942314e-08	1.85559398204652e-08	9.27117616068633e-08	2.78005003402047e-07	9.27127962084731e-08	1.64501320333342e-07	7.75858384708114e-08	9.25879434398892e-08	9.27119746679633e-08	7.75872251623889e-08	0.999998258061336	1.10225057167045e-07	1.02305339225544e-07
MAGIC.498	2.45435643145459e-10	1.35460602036938e-07	9.60079651640147e-08	1.18256374677779e-06	4.66463065420023e-06	4.69301124192072e-06	1.99039531257329e-06	2.00138699987059e-07	6.20537773319327e-05	1.03204143780835e-07	5.13360537371532e-06	2.8727200858253e-07	9.60777758136443e-08	3.57222020013999e-07	0.999917545739842	9.60744052238394e-08	1.03179640551354e-07	9.97701677538794e-07	2.63692122316729e-07
MAGIC.499	3.14207912794112e-10	1.72819828753013e-07	8.60159964182295e-08	0.999997237837472	1.65727733610634e-07	1.64898723137806e-07	3.42575645373458e-07	8.0064267821863e-08	1.63354997197567e-07	9.30872300571664e-08	1.65809092375891e-07	1.10536898221036e-07	8.60164106350839e-08	1.21903152556353e-07	1.6343359675518e-07	8.60164084264469e-08	9.33455468645475e-08	5.55960862680031e-07	1.10281930184275e-07
MAGIC.5	1.34141158983058e-09	1.1152689953672e-07	7.91060625274541e-08	1.11817368246186e-07	2.94536123768574e-07	2.07229001528494e-06	1.11826483152415e-07	1.8932638876668e-08	2.87528107721813e-07	4.05243351985475e-07	2.67429844941179e-07	0.999995123147156	7.90531120827551e-08	2.33898980154226e-07	2.64367129960511e-07	7.90531030645455e-08	1.67635647488147e-07	9.4435711620859e-08	1.96830858801503e-07
MAGIC.50	3.14171350459745e-10	1.72800269073725e-07	8.60159589660141e-08	0.999997237944323	1.65727163343163e-07	1.64898155224661e-07	3.42501837315065e-07	8.00642324801239e-08	1.63354435086066e-07	9.30871400749427e-08	1.65804624408366e-07	1.10536517530214e-07	8.6016192893116e-08	1.21900879512945e-07	1.63432417949556e-07	8.60161928978471e-08	9.33432126489607e-08	5.559605561476e-07	1.10281721467892e-07
MAGIC.500	2.21951272943298e-10	1.22199116459023e-07	8.66192744109721e-08	1.64021950310786e-07	4.58086129955676e-07	4.60859093732999e-07	1.95966610186778e-07	2.77589891319433e-08	1.09842643302898e-06	9.33292629613365e-08	5.04141399588954e-07	2.59812536081838e-07	8.66822582249362e-08	2.56275515490858e-07	0.999995692207409	8.66791724722492e-08	9.33293212889024e-08	1.38381530353731e-07	1.75002047948738e-07
MAGIC.501	5.024343670667e-10	2.76031643788748e-07	8.64183925507032e-08	0.999996218695892	1.90661704246349e-07	1.89708123781377e-07	6.69588191551186e-07	8.0536226654521e-08	1.87931980516977e-07	9.37030534709733e-08	1.91270412706031e-07	1.27167434479638e-07	8.64755023137171e-08	1.41990243404323e-07	1.88615064619735e-07	8.71209031614304e-08	4.98385950697948e-07	5.58682812582545e-07	1.26514039136086e-07
MAGIC.502	8.40547715159808e-09	7.82403997759585e-06	6.11831727505912e-06	5.62532275870689e-06	0.00035454016710359	0.000372965537798874	5.10933596763317e-06	7.49287730281147e-07	0.000354524253349381	3.44654051115172e-06	0.000504428162059816	0.000934766155773511	6.70932934756501e-06	0.991301000132796	0.00611947169450211	6.62047349639917e-06	3.44890386118167e-06	4.5091538301987e-06	8.13478638754004e-06
MAGIC.503	2.25649949542806e-10	1.25646181462667e-07	8.92734364256208e-08	1.67985706267032e-07	0.999988819586888	2.51174893057364e-06	1.99125088910121e-07	2.80952702418548e-08	1.06212499404397e-06	9.44991712917914e-08	5.29789773435055e-06	2.94351387693624e-07	8.72520902533267e-08	2.58785185655314e-07	4.63935842944804e-07	8.7252094441079e-08	9.40270137095751e-08	1.41468871750602e-07	1.76718464093056e-07
MAGIC.504	2.21237941222879e-10	1.97185080348963e-07	1.38377667176366e-07	1.22066093217601e-07	2.5542062222257e-07	2.55427913868627e-07	1.22247197684319e-07	2.06820409563924e-08	2.55420137799331e-07	9.30385401072364e-08	2.55477597158879e-07	2.31191247283782e-07	1.38378043108818e-07	0.999997150147099	2.55476746504338e-07	1.38378048966746e-07	9.3038836958703e-08	1.03033311476176e-07	1.74792539630777e-07
MAGIC.505	3.69662095306172e-10	2.04398428523379e-07	1.4341499346668e-07	2.73726577907313e-07	5.25819329013029e-06	0.999838515198052	3.25941477515078e-07	4.60328432307937e-08	1.06986142800551e-06	1.54858142259673e-07	4.07344287223633e-06	0.000146488358955477	1.43684145502321e-07	4.53294793162603e-07	1.85353647814822e-06	1.43115271224203e-07	1.54088038425037e-07	2.30561050823127e-07	4.67923502814093e-07
MAGIC.506	3.31267254447292e-10	9.28605778112535e-08	7.76135492025652e-08	9.45967941590594e-08	9.27473248131603e-08	9.27473370321222e-08	9.53501030031109e-08	1.85625678436162e-08	9.27463983468958e-08	4.09637251966329e-07	9.27510202147566e-08	1.64562783128265e-07	7.76135506702336e-08	9.26221854807345e-08	9.41606252535191e-08	7.76149378394769e-08	0.999998120111625	1.11027328475788e-07	1.02342767733352e-07
MAGIC.507	0.99999999346517	3.50726121551969e-10	1.561349086181e-10	3.1370749043178e-10	2.23120903857328e-10	2.23128068851359e-10	3.1380012694499e-10	3.73958845712219e-11	2.21267406837542e-10	1.63731980677926e-09	2.2312069020642e-10	1.3176096803112e-09	1.56134908194073e-10	2.20969403704e-10	2.21267169067739e-10	1.56134908194092e-10	3.3232098770574e-10	1.86457274122896e-10	2.44215016374312e-10
MAGIC.508	2.21237941222873e-10	1.97185080348933e-07	1.38377667176365e-07	1.22066093217601e-07	2.55420622222563e-07	2.55427913868622e-07	1.22247197684317e-07	2.0682040956392e-08	2.55420137799327e-07	9.30385401072351e-08	2.55477597158879e-07	2.31191247283777e-07	1.38378043108815e-07	0.999997150147092	2.55476746504337e-07	1.38378048966744e-07	9.30388369587024e-08	1.03033311476175e-07	1.74792539630774e-07
MAGIC.509	1.86069809995468e-10	1.02446133847991e-07	1.03516373156783e-07	5.50725881010642e-07	1.3943694500537e-07	1.38508986535707e-07	1.372189417177e-07	7.93830313113425e-08	1.39283655769047e-07	1.1036706619037e-07	1.3843912080696e-07	9.31977124908158e-08	1.02773264634962e-07	1.02714300187979e-07	1.37656711728909e-07	1.02773264637461e-07	1.10570220785922e-07	0.99999761789587	9.2906449754927e-08
MAGIC.51	3.71081683134615e-11	2.04300801470129e-08	2.03585224181827e-08	7.89062422893213e-08	2.75638294643856e-08	2.75638306352791e-08	2.73643553195145e-08	0.999999501055692	2.74711194578304e-08	1.84815784966806e-08	2.7563829465007e-08	1.85882229581044e-08	2.03585224181836e-08	2.05096588639303e-08	2.74711195380321e-08	2.03585226667029e-08	1.84810627906366e-08	7.88626143939864e-08	1.85740870198686e-08
MAGIC.510	1.63084497845347e-09	9.29129497472185e-08	7.77490193636026e-08	9.29465866741063e-08	9.33697746255306e-08	9.33697707714994e-08	9.30006950303227e-08	1.85956584567342e-08	9.29078555355472e-08	0.999998022844569	9.33697744246287e-08	3.95190513942447e-07	7.77490193631877e-08	9.27832996052121e-08	9.29078556778808e-08	7.77490204148949e-08	2.78140044681679e-07	1.10250087783543e-07	1.02532659741475e-07
MAGIC.511	4.49448912306867e-10	2.55972710486595e-07	1.7764985129725e-07	3.40848349507599e-07	0.998826081499861	7.01639278806368e-06	3.97904250421964e-07	5.60146092002092e-08	2.12085135813359e-06	1.87974614785384e-07	0.00116014357404399	6.09847297933402e-07	1.73627469485837e-07	5.14936883561795e-07	9.26385869611847e-07	1.73631361067038e-07	1.87008525233345e-07	2.83963416454819e-07	3.514672897227e-07
MAGIC.512	1.18833836620599e-08	7.91917879881921e-06	3.28997828579579e-06	0.947849548047992	0.00680782839339283	0.000717175061379848	2.16341463306644e-05	3.01233493872855e-05	2.39783424715028e-05	3.58631465391887e-06	0.0331788336518717	9.01220937372167e-05	3.42900404293561e-06	9.77435052463958e-06	0.0110853208439392	3.31161378198943e-06	3.26486879045426e-06	0.000154786686540609	6.06219069264847e-06
MAGIC.513	2.25649949542792e-10	1.2564618146266e-07	8.92734364256154e-08	1.67985706267023e-07	0.999988819586888	2.51174893057342e-06	1.99125088910111e-07	2.80952702418533e-08	1.06212499404391e-06	9.44991712917863e-08	5.29789773428192e-06	2.94351387693608e-07	8.72520902533214e-08	2.587851856553e-07	4.63935842944778e-07	8.72520944410738e-08	9.40270137095701e-08	1.41468871750594e-07	1.76718464093045e-07
MAGIC.514	1.57082011594726e-10	1.40438473571787e-07	5.43896517076254e-06	8.65513261074438e-08	8.69296038179131e-08	8.69279929132602e-08	8.72553931308586e-08	2.0643059703885e-08	8.69257776836696e-08	7.83487701279278e-08	8.69869375888203e-08	7.86822449861429e-08	0.999983321210479	1.39186524563712e-07	8.69887054527245e-08	9.91311312847783e-06	7.83495636048301e-08	1.03721076706224e-07	7.86186931226484e-08
MAGIC.515	3.20730684475912e-07	0.000176584990814093	0.000114639089230041	0.000236465026814841	0.000394321424633886	0.000394321438702979	0.000282785520211548	0.00115380902885976	0.994528523720731	0.000129941007846872	0.000394321425277714	0.000222788566006475	0.000114639089230889	0.00024581828759429	0.000951396305425761	0.000114639089230882	0.000129940223614323	0.00019225125540515	0.000222493779684137
MAGIC.516	3.30616169652076e-10	9.26801119537475e-08	7.75858411128584e-08	9.30076433250503e-08	9.2712694647702e-08	9.27126976971247e-08	9.34246704495128e-08	1.85559405024825e-08	9.27117660735555e-08	2.78008319464255e-07	9.27128019793553e-08	1.64501343908331e-07	7.75858413262497e-08	9.25879472975863e-08	9.27119837136213e-08	7.7587228162973e-08	0.999998258051619	1.10225590263978e-07	1.0230534357138e-07
MAGIC.517	3.30616031596064e-10	9.26801055349121e-08	7.75858382590309e-08	9.30068870390112e-08	9.27126901464412e-08	9.27126931612279e-08	9.34196369423154e-08	1.85559398204652e-08	9.2711761606864e-08	2.78005003402049e-07	9.27127962084737e-08	1.64501320333343e-07	7.75858384708119e-08	9.25879434398892e-08	9.27119746679647e-08	7.75872251623895e-08	0.999998258061336	1.10225057167045e-07	1.02305339225546e-07
MAGIC.518	3.98910666930337e-10	2.19631409536365e-07	0.000221124566457211	1.18176790877665e-06	1.70188718126022e-06	5.28168555018719e-07	2.94379082488975e-07	1.57205532269466e-07	9.33800552821949e-07	8.02750063006095e-06	4.9449039259399e-07	3.55385608710174e-07	3.66492447590479e-07	3.40144855324851e-07	4.90887974344088e-07	3.66492447602452e-07	8.11869249984409e-06	0.999755041166784	2.56940769785962e-07
MAGIC.519	1.86384426189058e-10	1.02611034534773e-07	1.03680772725961e-07	1.19368039759508e-06	1.41168497432958e-07	1.38995674036613e-07	1.37447979756593e-07	8.19693998858712e-08	1.3950634912268e-07	1.10545155531242e-07	1.40164194790306e-07	9.33485800927781e-08	1.02936484036049e-07	1.02877421325517e-07	1.37876784444095e-07	1.02936482768387e-07	1.10745627922336e-07	0.99999696626895	9.30538322385949e-08
MAGIC.52	3.30642763931946e-10	9.2686737669632e-08	7.75873439364771e-08	9.35645678767093e-08	9.271468012674e-08	9.27147621838288e-08	9.39140200552377e-08	1.85563000146855e-08	9.27137503796237e-08	2.83603317569417e-07	9.27159822943113e-08	1.64505006568676e-07	7.75873448388229e-08	9.25898637542563e-08	9.27551651409579e-08	7.75887317045967e-08	0.999998251242241	1.10322107483983e-07	1.0230743279798e-07
MAGIC.520	3.71081683134615e-11	2.04300801470127e-08	2.03585224181826e-08	7.89062422893202e-08	2.75638294643854e-08	2.7563830635279e-08	2.73643553195143e-08	0.999999501055694	2.74711194578302e-08	1.84815784966804e-08	2.75638294650068e-08	1.85882229581042e-08	2.03585224181836e-08	2.05096588639302e-08	2.7471119538032e-08	2.03585226667029e-08	1.84810627906365e-08	7.88626143939858e-08	1.85740870198685e-08
MAGIC.521	3.19306882362441e-10	1.72639914035002e-07	8.82054516542724e-08	3.43161887081585e-07	1.99344367156073e-07	2.01740171509682e-07	0.999997529142658	2.76582506421897e-08	1.96208430320821e-07	9.30277615725221e-08	1.99344562114868e-07	1.10407803976833e-07	8.97762573235126e-08	1.21971286680768e-07	1.9620484850533e-07	8.82061479185549e-08	9.45804585587358e-08	1.37921487275378e-07	1.10138952847266e-07
MAGIC.522	2.21237941222877e-10	1.97185080348932e-07	1.38377667176365e-07	1.22066093217601e-07	2.55420622222569e-07	2.55427913868626e-07	1.2224719768432e-07	2.06820409563924e-08	2.55420137799332e-07	9.30385401072361e-08	2.55477597158878e-07	2.31191247283781e-07	1.38378043108817e-07	0.999997150147099	2.55476746504338e-07	1.38378048966744e-07	9.30388369587034e-08	1.03033311476176e-07	1.74792539630776e-07
MAGIC.523	3.71081683134614e-11	2.04300801470129e-08	2.03585224181826e-08	7.89062422893216e-08	2.75638294643855e-08	2.75638306352788e-08	2.73643553195142e-08	0.99999950105569	2.74711194578301e-08	1.84815784966804e-08	2.75638294650067e-08	1.85882229581043e-08	2.03585224181836e-08	2.05096588639301e-08	2.7471119538032e-08	2.03585226667029e-08	1.84810627906365e-08	7.88626143939855e-08	1.85740870198685e-08
